amount_paise,amount_log1p,payment_method,is_international,card_network,card_type,issuer,card_sub_type,payment_hour_utc,payment_day_of_week,outcome
1652,7.410347,card,0,visa,debit,yes_bank,consumer,15,6,0
2405,7.785721,netbanking,0,unknown,unknown,unknown,unknown,19,2,0
10725,9.280426,card,0,mastercard,prepaid,indusind,consumer,20,2,0
15256,9.632794,card,0,visa,prepaid,hdfc,consumer,8,4,0
39620,10.587115,upi,0,unknown,unknown,unknown,unknown,22,0,1
2782,7.931285,upi,0,unknown,unknown,unknown,unknown,12,5,0
2831,7.948738,upi,0,unknown,unknown,unknown,unknown,13,4,0
10778,9.285355,upi,0,unknown,unknown,unknown,unknown,14,3,0
2417,7.790696,card,0,mastercard,credit,icici,consumer,7,4,1
3839,8.253228,upi,0,unknown,unknown,unknown,unknown,12,0,0
36190,10.496566,upi,0,unknown,unknown,unknown,unknown,17,5,0
5954,8.691986,netbanking,0,unknown,unknown,unknown,unknown,17,6,0
4580,8.429673,netbanking,0,unknown,unknown,unknown,unknown,3,3,0
11634,9.361773,card,0,mastercard,debit,hdfc,consumer,3,4,0
5664,8.642062,card,0,visa,credit,hdfc,consumer,8,6,0
4268,8.359135,upi,0,unknown,unknown,unknown,unknown,13,2,0
9559,9.165343,upi,0,unknown,unknown,unknown,unknown,6,1,0
3211,8.074649,card,0,visa,credit,kotak_mahindra,consumer,12,1,0
1443,7.275172,upi,0,unknown,unknown,unknown,unknown,19,0,0
44364,10.700206,card,0,visa,credit,rbl,consumer,6,2,1
9686,9.17854,netbanking,0,unknown,unknown,unknown,unknown,16,6,0
4610,8.4362,upi,0,unknown,unknown,unknown,unknown,14,4,0
4222,8.348301,emi,0,unknown,unknown,unknown,unknown,4,6,0
4418,8.393669,upi,0,unknown,unknown,unknown,unknown,5,4,0
1151,7.049255,pay_later,0,unknown,unknown,unknown,unknown,11,0,0
4321,8.371474,wallet,0,unknown,unknown,unknown,unknown,1,0,0
290,5.673323,card,0,visa,credit,sbi,consumer,7,3,0
4613,8.43685,card,0,mastercard,credit,indusind,consumer,6,3,0
853,6.749931,upi,0,unknown,unknown,unknown,unknown,19,1,0
5652,8.639942,card,0,rupay,credit,yes_bank,consumer,6,2,0
8678,9.068662,upi,0,unknown,unknown,unknown,unknown,21,3,0
863,6.761573,netbanking,0,unknown,unknown,unknown,unknown,14,4,0
2186,7.690286,upi,0,unknown,unknown,unknown,unknown,13,2,0
3654,8.203851,upi,0,unknown,unknown,unknown,unknown,2,3,0
4324,8.372167,card,1,visa,debit,rbl,consumer,12,1,1
7118,8.870523,upi,0,unknown,unknown,unknown,unknown,4,6,0
6416,8.766706,wallet,0,unknown,unknown,unknown,unknown,8,3,0
4909,8.499029,netbanking,0,unknown,unknown,unknown,unknown,6,5,0
3715,8.220403,netbanking,0,unknown,unknown,unknown,unknown,23,6,0
2353,7.763871,card,0,visa,debit,indusind,consumer,16,2,0
7327,8.899458,netbanking,0,unknown,unknown,unknown,unknown,8,1,0
10207,9.230927,wallet,0,unknown,unknown,unknown,unknown,12,4,0
1436,7.270313,upi,0,unknown,unknown,unknown,unknown,13,2,0
2352,7.763446,upi,0,unknown,unknown,unknown,unknown,14,2,0
10682,9.276409,card,0,mastercard,debit,yes_bank,consumer,22,4,0
2833,7.949444,netbanking,0,unknown,unknown,unknown,unknown,9,1,0
2385,7.777374,card,0,mastercard,credit,icici,consumer,21,3,0
6476,8.776013,upi,0,unknown,unknown,unknown,unknown,14,3,0
35267,10.470731,upi,0,unknown,unknown,unknown,unknown,2,1,0
24789,10.118196,wallet,0,unknown,unknown,unknown,unknown,22,6,0
28809,10.268478,card,0,mastercard,debit,icici,consumer,1,2,1
1230,7.115582,card,0,mastercard,debit,axis,consumer,18,0,0
2230,7.710205,card,0,visa,debit,rbl,consumer,0,2,0
672,6.511745,card,0,rupay,credit,rbl,consumer,15,1,0
1308,7.177019,upi,0,unknown,unknown,unknown,unknown,16,5,0
3287,8.098035,card,1,mastercard,credit,icici,consumer,20,5,0
15542,9.651366,card,0,rupay,debit,indusind,consumer,12,2,0
983,6.891626,netbanking,0,unknown,unknown,unknown,unknown,21,4,0
2290,7.736744,netbanking,0,unknown,unknown,unknown,unknown,7,0,0
3560,8.177797,card,0,rupay,prepaid,yes_bank,consumer,9,4,0
6146,8.723719,upi,0,unknown,unknown,unknown,unknown,5,0,0
548,6.308098,card,0,visa,credit,sbi,consumer,14,6,0
2759,7.922986,upi,0,unknown,unknown,unknown,unknown,21,0,0
6021,8.703175,upi,0,unknown,unknown,unknown,unknown,9,6,0
10526,9.261699,netbanking,0,unknown,unknown,unknown,unknown,8,2,0
7921,8.977399,card,0,rupay,credit,kotak_mahindra,business,13,6,0
10790,9.286468,emi,1,unknown,unknown,unknown,unknown,0,4,1
3081,8.033334,netbanking,0,unknown,unknown,unknown,unknown,10,6,0
6996,8.853237,card,0,amex,prepaid,axis,consumer,0,6,0
4262,8.357728,upi,0,unknown,unknown,unknown,unknown,14,3,0
1062,6.96885,card,0,mastercard,debit,kotak_mahindra,consumer,0,1,0
11694,9.366917,pay_later,0,unknown,unknown,unknown,unknown,15,2,0
1788,7.489412,netbanking,0,unknown,unknown,unknown,unknown,20,0,0
2148,7.672758,netbanking,1,unknown,unknown,unknown,unknown,0,3,0
763,6.638568,card,0,visa,credit,indusind,consumer,10,6,0
5857,8.675564,card,1,rupay,credit,axis,consumer,6,0,0
1465,7.290293,card,0,mastercard,debit,icici,business,17,6,0
1705,7.441907,upi,0,unknown,unknown,unknown,unknown,23,2,0
3552,8.175548,upi,0,unknown,unknown,unknown,unknown,6,3,0
1081,6.986566,upi,0,unknown,unknown,unknown,unknown,16,1,0
7188,8.880307,card,0,visa,credit,yes_bank,consumer,6,2,0
2880,7.965893,emi,0,unknown,unknown,unknown,unknown,15,1,0
732,6.597146,upi,0,unknown,unknown,unknown,unknown,4,2,0
652,6.481577,wallet,0,unknown,unknown,unknown,unknown,2,1,0
3504,8.161946,card,0,mastercard,debit,rbl,consumer,19,6,0
8232,9.015906,pay_later,0,unknown,unknown,unknown,unknown,2,4,0
6678,8.806724,netbanking,0,unknown,unknown,unknown,unknown,4,1,1
3112,8.043342,card,0,mastercard,debit,indusind,consumer,19,2,0
6043,8.706821,card,0,visa,credit,axis,consumer,16,2,0
7994,8.986572,netbanking,0,unknown,unknown,unknown,unknown,7,1,0
336,5.820083,netbanking,0,unknown,unknown,unknown,unknown,4,3,0
5960,8.692994,upi,0,unknown,unknown,unknown,unknown,5,3,0
2658,7.885705,netbanking,0,unknown,unknown,unknown,unknown,20,3,0
4136,8.327726,upi,0,unknown,unknown,unknown,unknown,1,0,0
3311,8.105308,card,0,mastercard,debit,hdfc,consumer,10,5,0
2202,7.697575,card,0,rupay,credit,rbl,consumer,2,6,0
3400,8.131825,netbanking,1,unknown,unknown,unknown,unknown,13,0,1
3455,8.147867,emi,0,unknown,unknown,unknown,unknown,5,1,0
2235,7.712444,netbanking,0,unknown,unknown,unknown,unknown,4,3,0
14671,9.593696,upi,0,unknown,unknown,unknown,unknown,0,6,0
2221,7.706163,pay_later,0,unknown,unknown,unknown,unknown,22,6,0
8039,8.992184,card,1,mastercard,credit,indusind,consumer,9,1,0
31287,10.35099,netbanking,0,unknown,unknown,unknown,unknown,21,0,0
3221,8.077758,card,0,amex,debit,yes_bank,consumer,13,5,0
9167,9.123474,upi,0,unknown,unknown,unknown,unknown,10,5,0
3973,8.287528,upi,0,unknown,unknown,unknown,unknown,19,1,0
10254,9.235521,card,0,rupay,debit,indusind,consumer,12,6,0
3923,8.274867,upi,0,unknown,unknown,unknown,unknown,23,5,0
1867,7.532624,upi,0,unknown,unknown,unknown,unknown,8,1,0
2323,7.751045,upi,0,unknown,unknown,unknown,unknown,22,4,0
1174,7.069023,upi,0,unknown,unknown,unknown,unknown,22,2,0
4924,8.50208,upi,0,unknown,unknown,unknown,unknown,12,4,0
1878,7.538495,emi,0,unknown,unknown,unknown,unknown,21,2,0
1267,7.145196,card,0,rupay,credit,sbi,consumer,16,1,0
13447,9.506586,upi,0,unknown,unknown,unknown,unknown,8,1,0
22779,10.033638,upi,0,unknown,unknown,unknown,unknown,7,2,0
8773,9.079548,upi,0,unknown,unknown,unknown,unknown,2,0,0
1727,7.45472,card,0,visa,debit,rbl,consumer,14,6,0
1708,7.443664,upi,0,unknown,unknown,unknown,unknown,7,6,0
21321,9.967495,upi,0,unknown,unknown,unknown,unknown,23,5,1
4556,8.42442,upi,0,unknown,unknown,unknown,unknown,9,4,0
5514,8.615227,netbanking,0,unknown,unknown,unknown,unknown,10,1,0
2068,7.634821,card,1,rupay,debit,sbi,consumer,2,3,0
43427,10.67886,wallet,0,unknown,unknown,unknown,unknown,0,6,0
1849,7.522941,upi,0,unknown,unknown,unknown,unknown,18,2,0
1903,7.551712,emi,0,unknown,unknown,unknown,unknown,6,5,0
3862,8.259199,netbanking,0,unknown,unknown,unknown,unknown,6,1,0
23394,10.060278,upi,0,unknown,unknown,unknown,unknown,8,5,1
2153,7.675082,emi,0,unknown,unknown,unknown,unknown,11,5,0
29609,10.295867,upi,0,unknown,unknown,unknown,unknown,16,2,0
970,6.878326,card,0,amex,prepaid,indusind,consumer,5,3,0
19586,9.882621,wallet,0,unknown,unknown,unknown,unknown,0,2,0
5812,8.667852,upi,0,unknown,unknown,unknown,unknown,13,5,0
8637,9.063926,card,0,visa,debit,sbi,consumer,19,6,0
2500,7.824446,wallet,0,unknown,unknown,unknown,unknown,11,4,0
9019,9.1072,card,0,mastercard,credit,yes_bank,consumer,21,2,0
1488,7.30586,upi,0,unknown,unknown,unknown,unknown,3,4,0
2389,7.779049,card,0,mastercard,debit,indusind,consumer,8,2,0
7220,8.884749,upi,0,unknown,unknown,unknown,unknown,5,2,0
2704,7.902857,card,0,visa,debit,kotak_mahindra,consumer,11,4,0
4199,8.34284,upi,0,unknown,unknown,unknown,unknown,13,5,0
3623,8.195334,netbanking,0,unknown,unknown,unknown,unknown,14,2,0
1646,7.406711,upi,0,unknown,unknown,unknown,unknown,14,2,0
568,6.34388,pay_later,0,unknown,unknown,unknown,unknown,11,6,0
1392,7.239215,emi,0,unknown,unknown,unknown,unknown,15,3,0
17759,9.784704,netbanking,0,unknown,unknown,unknown,unknown,18,5,0
12758,9.453992,card,0,visa,debit,axis,consumer,18,3,0
3948,8.281218,card,0,mastercard,debit,rbl,consumer,5,5,0
8644,9.064736,pay_later,0,unknown,unknown,unknown,unknown,0,5,0
1020,6.928538,upi,0,unknown,unknown,unknown,unknown,6,0,0
3576,8.18228,card,0,mastercard,debit,axis,consumer,6,1,0
720,6.580639,upi,0,unknown,unknown,unknown,unknown,12,4,0
562,6.33328,netbanking,0,unknown,unknown,unknown,unknown,17,0,0
1154,7.051856,card,0,rupay,credit,hdfc,business,12,0,0
6109,8.717682,upi,0,unknown,unknown,unknown,unknown,7,0,0
830,6.72263,card,0,visa,debit,hdfc,consumer,8,6,0
3513,8.16451,card,0,mastercard,debit,yes_bank,consumer,19,1,0
9794,9.189627,upi,0,unknown,unknown,unknown,unknown,11,1,0
15066,9.620262,upi,0,unknown,unknown,unknown,unknown,16,1,0
460,6.133398,upi,0,unknown,unknown,unknown,unknown,8,4,0
755,6.628041,netbanking,0,unknown,unknown,unknown,unknown,8,6,0
8507,9.048762,emi,0,unknown,unknown,unknown,unknown,8,1,0
3800,8.243019,upi,0,unknown,unknown,unknown,unknown,11,4,0
40758,10.615432,card,0,visa,debit,axis,consumer,20,0,0
1932,7.566828,wallet,0,unknown,unknown,unknown,unknown,5,6,0
27054,10.205627,wallet,0,unknown,unknown,unknown,unknown,4,0,0
31262,10.350191,card,1,rupay,credit,axis,consumer,23,6,1
1049,6.956545,upi,0,unknown,unknown,unknown,unknown,18,3,0
911,6.81564,card,0,visa,credit,indusind,consumer,15,5,0
11336,9.335827,card,0,amex,debit,yes_bank,consumer,7,6,0
5179,8.55256,card,0,visa,credit,indusind,consumer,5,0,0
4063,8.309923,upi,0,unknown,unknown,unknown,unknown,2,3,0
1102,7.005789,pay_later,0,unknown,unknown,unknown,unknown,16,2,0
16812,9.729908,wallet,0,unknown,unknown,unknown,unknown,1,2,0
898,6.801283,netbanking,0,unknown,unknown,unknown,unknown,2,5,0
3783,8.238537,upi,0,unknown,unknown,unknown,unknown,9,3,0
6853,8.832588,emi,0,unknown,unknown,unknown,unknown,16,0,1
11091,9.313979,upi,0,unknown,unknown,unknown,unknown,7,6,0
4134,8.327243,card,0,rupay,prepaid,sbi,consumer,9,3,0
41398,10.631012,card,0,mastercard,debit,icici,consumer,22,2,0
3795,8.241703,upi,0,unknown,unknown,unknown,unknown,19,2,0
4907,8.498622,upi,0,unknown,unknown,unknown,unknown,18,0,0
5574,8.626048,wallet,0,unknown,unknown,unknown,unknown,5,4,0
885,6.786717,card,0,visa,debit,kotak_mahindra,consumer,16,0,0
487,6.190315,upi,0,unknown,unknown,unknown,unknown,23,5,0
2390,7.779467,card,0,mastercard,credit,kotak_mahindra,business,22,3,0
6486,8.777555,card,0,rupay,prepaid,kotak_mahindra,consumer,15,2,0
8705,9.071768,pay_later,0,unknown,unknown,unknown,unknown,15,4,0
2501,7.824846,upi,0,unknown,unknown,unknown,unknown,3,0,0
1295,7.167038,upi,0,unknown,unknown,unknown,unknown,10,1,0
1091,6.995766,upi,0,unknown,unknown,unknown,unknown,15,4,0
2193,7.693482,upi,0,unknown,unknown,unknown,unknown,15,2,0
5170,8.550821,emi,0,unknown,unknown,unknown,unknown,8,1,0
314,5.752573,card,0,rupay,credit,axis,consumer,15,3,0
289,5.669881,upi,0,unknown,unknown,unknown,unknown,14,2,0
20251,9.916009,upi,0,unknown,unknown,unknown,unknown,4,0,0
8349,9.030017,netbanking,0,unknown,unknown,unknown,unknown,10,2,0
1809,7.501082,card,0,visa,prepaid,hdfc,consumer,17,2,0
18561,9.828872,wallet,0,unknown,unknown,unknown,unknown,12,4,0
2975,7.998335,upi,0,unknown,unknown,unknown,unknown,15,5,0
2418,7.79111,card,0,mastercard,debit,sbi,business,2,5,0
52647,10.871384,upi,0,unknown,unknown,unknown,unknown,10,1,0
1625,7.393878,card,0,visa,credit,icici,consumer,18,0,0
969,6.877296,card,0,visa,prepaid,icici,consumer,17,2,0
7003,8.854237,card,0,visa,credit,axis,consumer,9,5,0
1209,7.098376,netbanking,0,unknown,unknown,unknown,unknown,20,2,0
1903,7.551712,wallet,0,unknown,unknown,unknown,unknown,11,4,0
1186,7.079184,netbanking,0,unknown,unknown,unknown,unknown,16,5,0
685,6.530878,upi,0,unknown,unknown,unknown,unknown,12,2,0
1872,7.535297,card,0,amex,debit,rbl,consumer,9,2,0
15813,9.668651,card,0,rupay,debit,axis,consumer,14,5,1
100,4.615121,card,0,visa,debit,sbi,consumer,8,0,0
3547,8.174139,card,0,mastercard,prepaid,sbi,consumer,5,0,0
5447,8.603004,wallet,0,unknown,unknown,unknown,unknown,16,6,0
1675,7.424165,card,0,mastercard,credit,rbl,consumer,23,5,0
7726,8.952476,wallet,0,unknown,unknown,unknown,unknown,2,6,0
994,6.902743,upi,0,unknown,unknown,unknown,unknown,23,3,0
2098,7.649216,card,1,visa,debit,hdfc,business,9,2,0
10434,9.252921,netbanking,0,unknown,unknown,unknown,unknown,4,0,1
3076,8.03171,card,0,mastercard,debit,axis,business,18,3,0
10820,9.289244,card,0,mastercard,credit,indusind,business,23,0,0
2928,7.982416,card,1,visa,debit,hdfc,consumer,6,6,0
5924,8.686936,upi,0,unknown,unknown,unknown,unknown,15,5,0
28382,10.253546,upi,0,unknown,unknown,unknown,unknown,22,6,0
1314,7.181592,netbanking,0,unknown,unknown,unknown,unknown,23,0,0
12370,9.42311,card,0,visa,credit,sbi,consumer,0,5,0
2706,7.903596,card,0,visa,credit,icici,consumer,14,0,0
1934,7.567863,wallet,0,unknown,unknown,unknown,unknown,16,3,0
20061,9.906583,card,0,mastercard,prepaid,axis,consumer,1,4,1
3075,8.031385,card,1,visa,debit,hdfc,consumer,5,2,0
19035,9.854087,upi,0,unknown,unknown,unknown,unknown,19,3,0
16667,9.721246,wallet,0,unknown,unknown,unknown,unknown,1,1,0
1020,6.928538,card,0,visa,credit,indusind,consumer,5,3,0
1856,7.526718,upi,0,unknown,unknown,unknown,unknown,10,2,0
52845,10.875137,upi,1,unknown,unknown,unknown,unknown,2,5,1
7403,8.909776,upi,0,unknown,unknown,unknown,unknown,15,1,0
14759,9.599676,netbanking,0,unknown,unknown,unknown,unknown,13,4,1
6222,8.736007,wallet,0,unknown,unknown,unknown,unknown,0,1,0
5802,8.66613,wallet,0,unknown,unknown,unknown,unknown,15,6,0
2518,7.831617,pay_later,0,unknown,unknown,unknown,unknown,18,4,0
2693,7.898782,upi,0,unknown,unknown,unknown,unknown,4,5,0
13022,9.474472,card,0,mastercard,credit,rbl,consumer,6,5,0
1805,7.49887,upi,0,unknown,unknown,unknown,unknown,11,6,0
8932,9.097508,upi,0,unknown,unknown,unknown,unknown,11,6,1
1326,7.190676,upi,0,unknown,unknown,unknown,unknown,3,6,0
638,6.459904,upi,0,unknown,unknown,unknown,unknown,5,0,0
35385,10.474072,card,1,visa,debit,yes_bank,consumer,12,3,0
1163,7.059618,netbanking,0,unknown,unknown,unknown,unknown,7,2,0
960,6.867974,card,0,rupay,debit,indusind,consumer,15,5,0
1003,6.911747,card,0,mastercard,debit,icici,consumer,5,3,0
3258,8.089176,upi,0,unknown,unknown,unknown,unknown,10,6,0
367,5.908083,pay_later,0,unknown,unknown,unknown,unknown,10,6,0
945,6.852243,wallet,0,unknown,unknown,unknown,unknown,3,0,0
3945,8.280458,card,0,amex,debit,rbl,business,15,0,0
2174,7.684784,wallet,0,unknown,unknown,unknown,unknown,12,6,0
2412,7.788626,emi,0,unknown,unknown,unknown,unknown,3,3,0
1927,7.564238,upi,0,unknown,unknown,unknown,unknown,16,3,0
4290,8.364275,upi,0,unknown,unknown,unknown,unknown,7,2,0
10683,9.276503,pay_later,0,unknown,unknown,unknown,unknown,3,0,0
22152,10.005728,upi,0,unknown,unknown,unknown,unknown,5,2,0
419,6.040255,pay_later,0,unknown,unknown,unknown,unknown,20,5,0
3008,8.009363,emi,0,unknown,unknown,unknown,unknown,5,4,0
2332,7.75491,upi,0,unknown,unknown,unknown,unknown,22,4,0
1960,7.58121,upi,0,unknown,unknown,unknown,unknown,18,4,0
548,6.308098,upi,0,unknown,unknown,unknown,unknown,20,2,0
9991,9.20954,netbanking,0,unknown,unknown,unknown,unknown,1,3,1
6623,8.798455,pay_later,0,unknown,unknown,unknown,unknown,15,4,0
5103,8.53778,upi,0,unknown,unknown,unknown,unknown,21,2,0
9460,9.154933,card,0,rupay,credit,rbl,consumer,18,1,0
32330,10.383782,wallet,0,unknown,unknown,unknown,unknown,0,2,1
7931,8.97866,upi,0,unknown,unknown,unknown,unknown,2,0,0
3400,8.131825,card,0,visa,credit,axis,consumer,9,6,0
15114,9.623443,card,0,mastercard,credit,kotak_mahindra,consumer,0,6,0
173,5.159055,upi,0,unknown,unknown,unknown,unknown,16,0,0
419,6.040255,upi,0,unknown,unknown,unknown,unknown,20,5,0
918,6.823286,card,0,visa,debit,icici,business,19,5,0
2671,7.890583,upi,0,unknown,unknown,unknown,unknown,18,2,0
1957,7.579679,upi,0,unknown,unknown,unknown,unknown,11,2,0
9304,9.138307,upi,1,unknown,unknown,unknown,unknown,11,4,0
29634,10.296711,card,0,amex,credit,hdfc,consumer,15,1,0
3896,8.267962,card,0,mastercard,credit,sbi,consumer,23,1,0
10693,9.277438,upi,0,unknown,unknown,unknown,unknown,3,5,0
1733,7.458186,card,0,visa,debit,yes_bank,business,4,6,0
4931,8.5035,card,0,mastercard,debit,axis,consumer,15,0,0
3667,8.207402,card,0,visa,debit,indusind,consumer,10,4,0
1773,7.480992,upi,0,unknown,unknown,unknown,unknown,15,3,0
2880,7.965893,card,0,rupay,credit,rbl,consumer,20,4,0
60188,11.005245,upi,0,unknown,unknown,unknown,unknown,5,0,0
679,6.522093,upi,0,unknown,unknown,unknown,unknown,22,4,0
91361,11.422585,card,0,visa,debit,axis,consumer,17,5,0
2500,7.824446,upi,0,unknown,unknown,unknown,unknown,19,3,0
1712,7.446001,upi,0,unknown,unknown,unknown,unknown,9,5,0
3743,8.22791,upi,0,unknown,unknown,unknown,unknown,20,0,0
3361,8.120291,upi,0,unknown,unknown,unknown,unknown,22,1,0
25431,10.143764,upi,0,unknown,unknown,unknown,unknown,18,0,0
3264,8.091015,upi,0,unknown,unknown,unknown,unknown,8,6,0
5339,8.582981,netbanking,0,unknown,unknown,unknown,unknown,4,0,0
4762,8.468633,upi,0,unknown,unknown,unknown,unknown,11,4,0
5324,8.580168,upi,0,unknown,unknown,unknown,unknown,15,0,0
3539,8.171882,pay_later,0,unknown,unknown,unknown,unknown,20,6,0
3327,8.110127,upi,0,unknown,unknown,unknown,unknown,8,4,0
2028,7.615298,card,0,rupay,credit,kotak_mahindra,consumer,15,0,0
6605,8.795734,card,0,visa,credit,rbl,consumer,19,2,0
1056,6.96319,card,0,mastercard,debit,axis,consumer,23,2,0
1133,7.033506,upi,0,unknown,unknown,unknown,unknown,6,5,0
3185,8.066521,wallet,0,unknown,unknown,unknown,unknown,4,3,0
16855,9.732462,pay_later,0,unknown,unknown,unknown,unknown,16,4,0
3095,8.037866,upi,0,unknown,unknown,unknown,unknown,1,1,0
2440,7.800163,netbanking,0,unknown,unknown,unknown,unknown,11,1,0
13347,9.499122,card,0,mastercard,debit,kotak_mahindra,consumer,11,2,0
280,5.638355,wallet,0,unknown,unknown,unknown,unknown,1,0,0
919,6.824374,upi,0,unknown,unknown,unknown,unknown,0,3,0
879,6.779922,netbanking,0,unknown,unknown,unknown,unknown,3,4,0
226,5.42495,card,0,mastercard,credit,rbl,consumer,11,2,0
6800,8.824825,netbanking,0,unknown,unknown,unknown,unknown,15,2,0
1251,7.132498,card,0,rupay,debit,axis,consumer,12,6,0
1110,7.013016,netbanking,0,unknown,unknown,unknown,unknown,4,2,0
4022,8.299783,card,0,rupay,debit,yes_bank,consumer,3,1,1
311,5.743003,upi,0,unknown,unknown,unknown,unknown,16,1,0
140,4.94876,upi,0,unknown,unknown,unknown,unknown,8,6,0
2376,7.773594,pay_later,0,unknown,unknown,unknown,unknown,6,0,0
1963,7.582738,upi,0,unknown,unknown,unknown,unknown,5,5,0
4091,8.316789,netbanking,0,unknown,unknown,unknown,unknown,6,4,0
1146,7.044905,card,0,mastercard,debit,icici,consumer,23,5,0
14861,9.606563,netbanking,0,unknown,unknown,unknown,unknown,23,4,0
2963,7.994295,pay_later,0,unknown,unknown,unknown,unknown,22,3,0
3900,8.268988,upi,0,unknown,unknown,unknown,unknown,13,3,0
2859,7.958577,card,0,visa,credit,yes_bank,consumer,6,1,0
3018,8.012681,upi,0,unknown,unknown,unknown,unknown,20,5,0
1524,7.32975,upi,0,unknown,unknown,unknown,unknown,21,6,0
10026,9.213037,upi,0,unknown,unknown,unknown,unknown,16,3,0
6025,8.703839,card,0,visa,credit,yes_bank,consumer,1,0,1
561,6.331502,card,0,mastercard,debit,kotak_mahindra,consumer,21,5,0
4039,8.304,card,0,visa,credit,kotak_mahindra,consumer,5,3,0
2381,7.775696,upi,0,unknown,unknown,unknown,unknown,21,2,0
1513,7.32251,wallet,0,unknown,unknown,unknown,unknown,17,6,0
736,6.602588,card,0,mastercard,debit,kotak_mahindra,consumer,2,0,0
1890,7.544861,card,0,mastercard,credit,sbi,consumer,8,2,0
3601,8.189245,card,0,visa,debit,hdfc,consumer,14,2,0
2690,7.897668,upi,0,unknown,unknown,unknown,unknown,15,0,0
6712,8.811801,upi,0,unknown,unknown,unknown,unknown,22,6,0
1248,7.130099,card,0,visa,debit,rbl,consumer,12,1,0
462,6.137727,upi,0,unknown,unknown,unknown,unknown,10,1,0
5733,8.654169,netbanking,0,unknown,unknown,unknown,unknown,19,0,0
3084,8.034307,netbanking,0,unknown,unknown,unknown,unknown,12,2,0
8452,9.042277,card,1,rupay,credit,rbl,business,20,6,0
5302,8.576028,upi,0,unknown,unknown,unknown,unknown,15,0,0
14717,9.596827,card,0,visa,debit,icici,consumer,11,5,0
2499,7.824046,wallet,0,unknown,unknown,unknown,unknown,12,0,0
3625,8.195885,pay_later,0,unknown,unknown,unknown,unknown,22,6,0
7636,8.94076,card,0,rupay,credit,indusind,consumer,19,3,0
2896,7.971431,card,0,mastercard,credit,hdfc,consumer,7,0,0
7703,8.949495,emi,0,unknown,unknown,unknown,unknown,16,1,0
1085,6.990257,card,0,visa,debit,icici,consumer,4,5,0
4719,8.459564,card,0,mastercard,credit,hdfc,consumer,22,5,0
44515,10.703604,netbanking,0,unknown,unknown,unknown,unknown,8,2,0
